step,loss
699,2.792841
700,2.836416
701,2.776637
702,2.880728
703,2.834574
704,2.820003
705,2.866477
706,2.845757
707,2.759198
708,2.850153
709,2.769878
710,2.795064
711,2.822206
712,2.869555
713,2.896795
714,2.853048
715,2.760707
716,2.744805
717,2.942046
718,2.784382
719,2.839743
720,2.797550
721,2.857723
722,2.774199
723,2.835500
724,2.791146
725,2.840814
726,2.913239
727,2.767089
728,2.833225
729,2.836453
730,2.884668
731,2.777778
732,2.851878
733,2.833137
734,2.897396
735,2.812065
736,2.865153
737,2.834814
738,2.785832
739,2.924226
740,2.742550
741,2.913922
742,2.863250
743,2.915587
744,2.808062
745,2.823630
746,2.792678
747,2.851103
748,2.835507
749,2.825941
750,2.762629
751,2.841514
752,2.819333
753,2.818918
754,2.818185
755,2.844877
756,2.904252
757,2.949637
758,2.706068
759,2.733023
760,2.866596
761,2.891840
762,2.855582
763,2.996638
764,2.868578
765,2.818749
766,3.142408
767,2.845994
768,2.769290
769,2.821212
770,3.000813
771,2.759778
772,2.855169
773,2.733840
774,2.808662
775,2.835561
776,3.111644
777,2.864684
778,2.766789
779,2.808121
780,2.835757
781,2.754897
782,2.811836
783,2.874216
784,2.866447
785,2.847232
786,2.854747
787,2.794544
788,2.761828
789,2.766986
790,2.813515
791,2.800007
792,2.764187
793,2.799035
794,2.819549
795,2.819605
796,2.809999
797,2.754180
798,2.987662
799,2.762656
800,2.750857
801,2.816514
802,2.773978
803,2.860158
804,2.787959
805,2.790626
806,2.835125
807,2.763355
808,2.893587
809,2.782720
810,2.770075
811,2.793484
812,2.838907
813,2.780576
814,2.819934
815,2.783735
816,2.820548
817,3.149390
818,2.787323
819,2.749224
820,2.736495
821,2.733557
822,2.744957
823,2.721620
824,2.819527
825,2.770568
826,3.596862
827,2.785121
828,2.768397
829,2.783947
830,2.821866
831,2.762132
832,2.783387
833,2.998775
834,2.795670
835,2.822204
836,2.717428
837,2.790142
838,2.787138
839,2.715854
840,2.780174
841,2.749615
842,2.781025
843,2.763912
844,2.838347
845,2.784945
846,2.859505
847,2.829269
848,2.780910
849,2.784473
850,2.796014
851,3.066160
852,2.790987
853,2.784647
854,2.774780
855,2.773532
856,2.741658
857,2.784296
858,2.876237
859,2.763392
860,2.920035
861,2.839473
862,2.830419
863,2.780476
864,2.844240
865,2.700158
866,2.779994
867,2.729908
868,2.755232
869,2.724002
870,2.776363
871,2.882140
872,2.858949
873,2.759168
874,2.778694
875,2.755024
876,2.790844
877,2.759467
878,2.808200
879,2.891822
880,2.710103
881,2.841325
882,2.794748
883,2.745345
884,2.765742
885,2.730134
886,2.853934
887,2.758486
888,2.779174
889,2.701343
890,2.796301
891,2.853300
892,2.760317
893,2.865143
894,2.834460
895,2.776993
896,2.900051
897,2.838975
898,2.764265
899,2.759630
900,2.841865
901,2.743595
902,2.752813
903,2.845648
904,2.765975
905,2.752360
906,2.736006
907,2.795713
908,2.782818
909,2.698595
910,2.786701
911,2.736276
912,2.740634
913,2.751612
914,2.752066
915,2.748630
916,2.899963
917,2.724809
918,2.729609
919,2.726731
920,2.782534
921,2.751363
922,2.775957
923,2.715357
924,2.739626
925,2.737323
926,2.759292
927,2.747187
928,2.824284
929,2.693296
930,2.729796
931,2.687510
932,2.728481
933,2.744757
934,2.740746
935,2.760953
936,2.687219
937,2.707464
938,2.769096
939,2.684970
940,2.742570
941,2.907893
942,2.712782
943,2.772917
944,2.714378
945,2.741704
946,2.691564
947,2.711386
948,2.720471
949,2.846265
950,2.740587
951,2.814570
952,2.790373
953,2.752712
954,2.758737
955,2.684050
956,2.701990
957,2.778266
958,2.709456
959,2.703097
960,2.698903
961,2.728389
962,2.697724
963,2.755758
964,2.783853
965,2.850219
966,2.998655
967,2.738845
968,2.764290
969,2.728405
970,2.832388
971,2.707716
972,2.722593
973,2.721779
974,2.778007
975,2.734843
976,2.766927
977,2.706853
978,2.731827
979,2.811427
980,2.763535
981,2.708337
982,2.742663
983,2.822506
984,2.801797
985,2.784277
986,2.787756
987,2.713516
988,2.726828
989,2.709831
990,2.757761
991,2.790050
992,2.749751
993,2.774226
994,2.730935
995,2.679077
996,2.698990
997,2.710979
998,2.763218
999,2.714467
1000,2.770260
